"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: bits","Param: padding","Param: scenario","Param: seed","Param: size"
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:dTLB-store-misses","avgt",1,1,5253.685714,NaN,"#/op",30,7,ALMOST_CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:dTLB-stores","avgt",1,1,11800855.514286,NaN,"#/op",30,7,ALMOST_CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:iTLB-load-misses","avgt",1,1,533.092857,NaN,"#/op",30,7,ALMOST_CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:iTLB-loads","avgt",1,1,2621.871429,NaN,"#/op",30,7,ALMOST_CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:instructions","avgt",1,1,65749632.492857,NaN,"#/op",30,7,ALMOST_CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:·gc.alloc.rate","avgt",1,5,69.969061,0.447935,"MB/sec",30,7,ALMOST_CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:·gc.alloc.rate.norm","avgt",1,5,4002843.257143,3443.352350,"B/op",30,7,ALMOST_CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:·gc.churn.Eden_Space","avgt",1,5,69.341867,91.056453,"MB/sec",30,7,ALMOST_CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:·gc.churn.Eden_Space.norm","avgt",1,5,3968522.000000,5228383.637021,"B/op",30,7,ALMOST_CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:·gc.count","avgt",1,5,8.000000,NaN,"counts",30,7,ALMOST_CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:·gc.time","avgt",1,5,5.000000,NaN,"ms",30,7,ALMOST_CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll","avgt",1,5,11339.675954,345.304682,"us/op",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:CPI","avgt",1,1,0.455733,NaN,"clks/insn",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:IPC","avgt",1,1,2.194266,NaN,"insns/clk",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:L1-dcache-load-misses","avgt",1,1,1135861.374408,NaN,"#/op",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:L1-dcache-loads","avgt",1,1,22662919.395735,NaN,"#/op",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:L1-dcache-stores","avgt",1,1,12417520.035545,NaN,"#/op",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:L1-icache-load-misses","avgt",1,1,19772.559242,NaN,"#/op",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:LLC-load-misses","avgt",1,1,28029.635071,NaN,"#/op",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:LLC-loads","avgt",1,1,61274.447867,NaN,"#/op",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:LLC-store-misses","avgt",1,1,181700.450237,NaN,"#/op",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:LLC-stores","avgt",1,1,346807.357820,NaN,"#/op",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:branch-misses","avgt",1,1,5521.277251,NaN,"#/op",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:branches","avgt",1,1,5703013.613744,NaN,"#/op",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:cycles","avgt",1,1,31094390.206161,NaN,"#/op",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:dTLB-load-misses","avgt",1,1,4929.315166,NaN,"#/op",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:dTLB-loads","avgt",1,1,22182956.694313,NaN,"#/op",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:dTLB-store-misses","avgt",1,1,5028.682464,NaN,"#/op",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:dTLB-stores","avgt",1,1,12382931.291469,NaN,"#/op",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:iTLB-load-misses","avgt",1,1,190.348341,NaN,"#/op",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:iTLB-loads","avgt",1,1,567.945498,NaN,"#/op",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:instructions","avgt",1,1,68229355.033175,NaN,"#/op",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:·gc.alloc.rate","avgt",1,5,213.073416,7.067656,"MB/sec",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:·gc.alloc.rate.norm","avgt",1,5,4002578.138749,519.340982,"B/op",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:·gc.churn.Eden_Space","avgt",1,5,210.185081,74.958042,"MB/sec",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:·gc.churn.Eden_Space.norm","avgt",1,5,3948003.005695,1390013.522889,"B/op",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:·gc.churn.Survivor_Space","avgt",1,5,0.002069,0.004271,"MB/sec",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:·gc.churn.Survivor_Space.norm","avgt",1,5,38.985841,81.600776,"B/op",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:·gc.count","avgt",1,5,24.000000,NaN,"counts",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:·gc.time","avgt",1,5,6.000000,NaN,"ms",30,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll","avgt",1,5,11267.375006,342.003282,"us/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:CPI","avgt",1,1,0.476752,NaN,"clks/insn",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:IPC","avgt",1,1,2.097525,NaN,"insns/clk",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:L1-dcache-load-misses","avgt",1,1,1138814.181604,NaN,"#/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:L1-dcache-loads","avgt",1,1,21205352.023585,NaN,"#/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:L1-dcache-stores","avgt",1,1,12540359.207547,NaN,"#/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:L1-icache-load-misses","avgt",1,1,22931.103774,NaN,"#/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:LLC-load-misses","avgt",1,1,28503.370283,NaN,"#/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:LLC-loads","avgt",1,1,60750.391509,NaN,"#/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:LLC-store-misses","avgt",1,1,168284.030660,NaN,"#/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:LLC-stores","avgt",1,1,346464.389151,NaN,"#/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:branch-misses","avgt",1,1,6685.488208,NaN,"#/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:branches","avgt",1,1,5664018.728774,NaN,"#/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:cycles","avgt",1,1,30783786.247642,NaN,"#/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:dTLB-load-misses","avgt",1,1,4879.155660,NaN,"#/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:dTLB-loads","avgt",1,1,20742887.547170,NaN,"#/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:dTLB-store-misses","avgt",1,1,5036.037736,NaN,"#/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:dTLB-stores","avgt",1,1,12424420.452830,NaN,"#/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:iTLB-load-misses","avgt",1,1,244.372642,NaN,"#/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:iTLB-loads","avgt",1,1,747.950472,NaN,"#/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:instructions","avgt",1,1,64569758.403302,NaN,"#/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:·gc.alloc.rate","avgt",1,5,214.509017,5.576450,"MB/sec",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:·gc.alloc.rate.norm","avgt",1,5,4002633.255350,47.055115,"B/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:·gc.churn.Eden_Space","avgt",1,5,219.372389,1.751096,"MB/sec",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:·gc.churn.Eden_Space.norm","avgt",1,5,4093493.856807,82345.993079,"B/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:·gc.churn.Survivor_Space","avgt",1,5,0.002040,0.006928,"MB/sec",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:·gc.churn.Survivor_Space.norm","avgt",1,5,38.145882,129.444789,"B/op",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:·gc.count","avgt",1,5,25.000000,NaN,"counts",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:·gc.time","avgt",1,5,5.000000,NaN,"ms",30,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll","avgt",1,5,15718.723822,306.669613,"us/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:CPI","avgt",1,1,0.654185,NaN,"clks/insn",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:IPC","avgt",1,1,1.528620,NaN,"insns/clk",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:L1-dcache-load-misses","avgt",1,1,1039720.310680,NaN,"#/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:L1-dcache-loads","avgt",1,1,21129873.828479,NaN,"#/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:L1-dcache-stores","avgt",1,1,12377763.058252,NaN,"#/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:L1-icache-load-misses","avgt",1,1,24288.747573,NaN,"#/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:LLC-load-misses","avgt",1,1,28362.935275,NaN,"#/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:LLC-loads","avgt",1,1,59344.420712,NaN,"#/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:LLC-store-misses","avgt",1,1,132271.802589,NaN,"#/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:LLC-stores","avgt",1,1,253722.653722,NaN,"#/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:branch-misses","avgt",1,1,7280.572816,NaN,"#/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:branches","avgt",1,1,5665356.106796,NaN,"#/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:cycles","avgt",1,1,42237958.537217,NaN,"#/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:dTLB-load-misses","avgt",1,1,5246.158576,NaN,"#/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:dTLB-loads","avgt",1,1,21169704.106796,NaN,"#/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:dTLB-store-misses","avgt",1,1,5401.300971,NaN,"#/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:dTLB-stores","avgt",1,1,12395195.915858,NaN,"#/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:iTLB-load-misses","avgt",1,1,241.197411,NaN,"#/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:iTLB-loads","avgt",1,1,831.171521,NaN,"#/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:instructions","avgt",1,1,64565806.844660,NaN,"#/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:·gc.alloc.rate","avgt",1,5,156.017720,2.933280,"MB/sec",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:·gc.alloc.rate.norm","avgt",1,5,4002617.514966,920.359224,"B/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:·gc.churn.Eden_Space","avgt",1,5,157.642906,92.217908,"MB/sec",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:·gc.churn.Eden_Space.norm","avgt",1,5,4045971.527869,2414379.380463,"B/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:·gc.churn.Survivor_Space","avgt",1,5,0.007917,0.059284,"MB/sec",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:·gc.churn.Survivor_Space.norm","avgt",1,5,202.716446,1517.150114,"B/op",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:·gc.count","avgt",1,5,18.000000,NaN,"counts",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unroll:·gc.time","avgt",1,5,4.000000,NaN,"ms",30,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer","avgt",1,5,13495.504792,24.725758,"us/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:CPI","avgt",1,1,0.562016,NaN,"clks/insn",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:IPC","avgt",1,1,1.779308,NaN,"insns/clk",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:L1-dcache-load-misses","avgt",1,1,1006837.450000,NaN,"#/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:L1-dcache-loads","avgt",1,1,21487809.511111,NaN,"#/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:L1-dcache-stores","avgt",1,1,12361585.516667,NaN,"#/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:L1-icache-load-misses","avgt",1,1,11725.397222,NaN,"#/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:LLC-load-misses","avgt",1,1,27692.036111,NaN,"#/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:LLC-loads","avgt",1,1,60246.747222,NaN,"#/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:LLC-store-misses","avgt",1,1,79625.241667,NaN,"#/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:LLC-stores","avgt",1,1,203804.361111,NaN,"#/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:branch-misses","avgt",1,1,1095.058333,NaN,"#/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:branches","avgt",1,1,5575902.250000,NaN,"#/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:cycles","avgt",1,1,36408839.533333,NaN,"#/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:dTLB-load-misses","avgt",1,1,4372.422222,NaN,"#/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:dTLB-loads","avgt",1,1,21383014.483333,NaN,"#/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:dTLB-store-misses","avgt",1,1,4622.436111,NaN,"#/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:dTLB-stores","avgt",1,1,12419429.488889,NaN,"#/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:iTLB-load-misses","avgt",1,1,74.055556,NaN,"#/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:iTLB-loads","avgt",1,1,78.588889,NaN,"#/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:instructions","avgt",1,1,64782549.138889,NaN,"#/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:·gc.alloc.rate","avgt",1,5,0.047843,0.000163,"MB/sec",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:·gc.alloc.rate.norm","avgt",1,5,1054.111111,0.000000,"B/op",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:·gc.count","avgt",1,5,0.000000,NaN,"counts",17,7,UNIFORM,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer","avgt",1,5,22728.893988,116.747963,"us/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:CPI","avgt",1,1,0.917592,NaN,"clks/insn",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:IPC","avgt",1,1,1.089809,NaN,"insns/clk",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:L1-dcache-load-misses","avgt",1,1,1833307.132420,NaN,"#/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:L1-dcache-loads","avgt",1,1,21150379.657534,NaN,"#/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:L1-dcache-stores","avgt",1,1,12903682.050228,NaN,"#/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:L1-icache-load-misses","avgt",1,1,15046.118721,NaN,"#/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:LLC-load-misses","avgt",1,1,22745.369863,NaN,"#/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:LLC-loads","avgt",1,1,63515.502283,NaN,"#/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:LLC-store-misses","avgt",1,1,76340.726027,NaN,"#/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:LLC-stores","avgt",1,1,857397.210046,NaN,"#/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:branch-misses","avgt",1,1,2565.000000,NaN,"#/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:branches","avgt",1,1,5579721.470320,NaN,"#/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:cycles","avgt",1,1,60256242.105023,NaN,"#/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:dTLB-load-misses","avgt",1,1,5173.561644,NaN,"#/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:dTLB-loads","avgt",1,1,22734397.744292,NaN,"#/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:dTLB-store-misses","avgt",1,1,4866.369863,NaN,"#/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:dTLB-stores","avgt",1,1,12568930.776256,NaN,"#/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:iTLB-load-misses","avgt",1,1,166.324201,NaN,"#/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:iTLB-loads","avgt",1,1,425.721461,NaN,"#/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:instructions","avgt",1,1,65667811.100457,NaN,"#/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:·gc.alloc.rate","avgt",1,5,0.029054,0.000366,"MB/sec",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:·gc.alloc.rate.norm","avgt",1,5,1058.195349,1.682012,"B/op",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:·gc.count","avgt",1,5,0.000000,NaN,"counts",17,7,CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer","avgt",1,5,34923.529476,100.196097,"us/op",17,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:CPI","avgt",1,1,1.403688,NaN,"clks/insn",17,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:IPC","avgt",1,1,0.712409,NaN,"insns/clk",17,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollBuffer:L1-dcache-load-misses","avgt",1,1,2756874.882759,NaN,"#/op",17,7,CONTIGUOUS_REVERSE,0,1000000
